graph,matrix type,start nodes proportion,query,method,run number,execution time in sec
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,3.981665166094899
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,20.215320750139654
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,4.101598666980863
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,20.276917125098407
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,3.991144415922463
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,20.245047125034034
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,4.051143166143447
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,20.142360667232424
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,4.033552541863173
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,20.287076625041664
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,3.990777208004147
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,20.32814804185182
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,4.124825500417501
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,20.35734379198402
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,4.011883249972016
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,20.339075500145555
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,4.002901458181441
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,20.234235750045627
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,4.110543999820948
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,20.306566291023046
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,3.996691250242293
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,20.38423458300531
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,4.109849584288895
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,20.394527374766767
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,4.008322875015438
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,20.293893250171095
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,4.017876791767776
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,20.220560083165765
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,4.093511083163321
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,20.374458459205925
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,4.010679875034839
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,20.26687379227951
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,4.117242000065744
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,20.13952733296901
pizza,csr,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,4.092679500114173
pizza,csr,0.2,disjointWith*,tensor,1,1.8936925423331559
pizza,csr,0.2,disjointWith*,bfs,1,1.7058440828695893
pizza,csr,0.2,disjointWith*,tensor,2,1.9585063327103853
pizza,csr,0.2,disjointWith*,bfs,2,1.6542231664061546
pizza,csr,0.2,disjointWith*,tensor,3,1.9910688330419362
pizza,csr,0.2,disjointWith*,bfs,3,1.645511250011623
pizza,csr,0.2,disjointWith*,tensor,4,2.0006702076643705
pizza,csr,0.2,disjointWith*,bfs,4,1.6474987077526748
pizza,csr,0.2,disjointWith*,tensor,5,1.996466833166778
pizza,csr,0.2,disjointWith*,bfs,5,1.6404282092116773
pizza,csr,0.2,disjointWith*,tensor,6,1.9932025410234928
pizza,csr,0.2,disjointWith*,bfs,6,1.6434673750773072
pizza,csr,0.2,disjointWith*,tensor,7,2.001170833595097
pizza,csr,0.2,disjointWith*,bfs,7,1.6458647921681404
pizza,csr,0.2,disjointWith*,tensor,8,1.9992812923155725
pizza,csr,0.2,disjointWith*,bfs,8,1.649784707929939
pizza,csr,0.2,disjointWith*,tensor,9,1.9763192501850426
pizza,csr,0.2,disjointWith*,bfs,9,1.652508375234902
pizza,csr,0.2,disjointWith*,tensor,10,1.9803252923302352
pizza,csr,0.2,disjointWith*,bfs,10,1.6529197078198195
pizza,csr,0.2,disjointWith*,tensor,11,2.0153264589607716
pizza,csr,0.2,disjointWith*,bfs,11,1.6433758749626577
pizza,csr,0.2,disjointWith*,tensor,12,1.9638474169187248
pizza,csr,0.2,disjointWith*,bfs,12,1.6509916670620441
pizza,csr,0.2,disjointWith*,tensor,13,1.962672458961606
pizza,csr,0.2,disjointWith*,bfs,13,1.6495130420662463
pizza,csr,0.2,disjointWith*,tensor,14,1.9552941247820854
pizza,csr,0.2,disjointWith*,bfs,14,1.7487429999746382
pizza,csr,0.2,disjointWith*,tensor,15,1.8928438751026988
pizza,csr,0.2,disjointWith*,bfs,15,1.7381086251698434
pizza,csr,0.2,disjointWith*,tensor,16,1.8995118751190603
pizza,csr,0.2,disjointWith*,bfs,16,1.747347999829799
pizza,csr,0.2,disjointWith*,tensor,17,1.8976633748970926
pizza,csr,0.2,disjointWith*,bfs,17,1.7470287499018013
pizza,csr,0.2,disjointWith*,tensor,18,1.8991707083769143
pizza,csr,0.2,disjointWith*,bfs,18,1.7443239586427808
pizza,csr,0.2,disjointWith*,tensor,19,1.8976075830869377
pizza,csr,0.2,disjointWith*,bfs,19,1.7381110829301178
pizza,csr,0.2,disjointWith*,tensor,20,1.8972977087832987
pizza,csr,0.2,disjointWith*,bfs,20,1.7540582907386124
pizza,csr,0.2,disjointWith*,tensor,21,1.8973611248657107
pizza,csr,0.2,disjointWith*,bfs,21,1.7238482092507184
pizza,csr,0.2,disjointWith*,tensor,22,1.9073977922089398
pizza,csr,0.2,disjointWith*,bfs,22,1.706326249986887
pizza,csr,0.2,disjointWith*,tensor,23,1.8940181247889996
pizza,csr,0.2,disjointWith*,bfs,23,1.715435290709138
pizza,csr,0.2,disjointWith*,tensor,24,1.9592879582196474
pizza,csr,0.2,disjointWith*,bfs,24,1.6562846251763403
pizza,csr,0.2,disjointWith*,tensor,25,2.004001291934401
pizza,csr,0.2,disjointWith*,bfs,25,1.6504556252621114
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,1,5.137287292163819
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,1,2.4717420409433544
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,2,5.148649292066693
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,2,2.48048683302477
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,3,5.098321541212499
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,3,2.564192541874945
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,4,5.064571125432849
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,4,2.548352542333305
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,5,5.120948750060052
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,5,2.4599852077662945
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,6,5.13727212511003
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,6,2.4688452500849962
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,7,5.134819415863603
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,7,2.4677702500484884
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,8,5.132554000243545
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,8,2.540867834351957
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,9,5.065160499885678
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,9,2.5733426669612527
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,10,5.031062624882907
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,10,2.5332895419560373
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,11,5.10956116579473
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,11,2.4762517092749476
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,12,5.153991082683206
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,12,2.4680178337730467
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,13,5.122129625175148
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,13,2.4877827502787113
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,14,5.125747332815081
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,14,2.560751541983336
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,15,5.065105458255857
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,15,2.539241291116923
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,16,5.11814933270216
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,16,2.4613902079872787
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,17,5.165572291705757
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,17,2.4634767919778824
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,18,5.143085042014718
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,18,2.4797229999676347
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,19,5.156662333291024
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,19,2.535434416960925
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,20,5.051179499831051
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,20,2.5662057078443468
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,21,5.046939291991293
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,21,2.539446957875043
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,22,5.12850295798853
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,22,2.4620406669564545
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,23,5.140772959217429
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,23,2.4696862497366965
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,24,5.153158084023744
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,24,2.465818583033979
pizza,csc,0.2,(disjointWith | type)* subClassOf,tensor,25,5.098189834039658
pizza,csc,0.2,(disjointWith | type)* subClassOf,bfs,25,2.561752083245665
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,1,10.908252249937505
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,1,3.155461249873042
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,2,10.96083249989897
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,2,3.1062967502512038
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,3,11.01165037509054
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,3,3.1582825831137598
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,4,10.931499790865928
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,4,3.198506665881723
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,5,11.008838832844049
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,5,3.1141019579954445
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,6,11.112720957957208
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,6,3.0965982917696238
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,7,11.017604208085686
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,7,3.1991546251811087
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,8,10.915943291969597
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,8,3.183911125175655
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,9,10.939928041305393
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,9,3.1138998749665916
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,10,11.008179416880012
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,10,3.113577625248581
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,11,11.00794425001368
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,11,3.2140934173949063
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,12,11.038422833196819
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,12,3.105660041794181
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,13,10.946174124721438
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,13,3.120731624774635
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,14,10.988337874878198
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,14,3.217664542142302
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,15,10.904088208451867
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,15,3.1939427088946104
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,16,11.021970041561872
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,16,3.127920583821833
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,17,11.0203218748793
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,17,3.094129292294383
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,18,11.000202499795705
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,18,3.229430708102882
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,19,10.916973459068686
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,19,3.17408995795995
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,20,10.997765749692917
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,20,3.108912415802479
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,21,10.980255249887705
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,21,3.170920124743134
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,22,10.917548040859401
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,22,3.2181054591201246
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,23,11.01208179211244
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,23,3.1135327923111618
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,24,10.992126499768347
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,24,3.097877790685743
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,tensor,25,10.999411332886666
pizza,csc,0.2,(subClassOf | onProperty)+ disjointWith*,bfs,25,3.217772000003606
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,20.035657667089254
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,3.9802010003477335
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,20.064706458244473
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,3.9091616673395038
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,20.057904708664864
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,3.982129625044763
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,20.170019541867077
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,3.912024667020887
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,20.135591166093946
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,4.010798166971654
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,19.98760533379391
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,3.9681236669421196
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,20.097766333725303
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,3.9138154168613255
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,20.21462266612798
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,4.017521250061691
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,20.192032791674137
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,3.88923729211092
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,20.089153499808162
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,3.913392999675125
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,20.038064249791205
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,4.0052116247825325
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,20.030683666002005
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,3.907736832741648
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,20.179740583058447
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,4.01302604097873
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,20.246398167219013
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,3.909061832819134
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,20.166167207993567
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,3.9190551661886275
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,20.18043704237789
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,3.990310499910265
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,20.051727917045355
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,3.902897208929062
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,20.11830212455243
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,4.012775999959558
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,20.139835374895483
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,3.9666536669246852
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,20.177477916702628
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,3.956935165915638
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,20.077628625091165
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,4.010527082718909
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,20.247924250084907
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,3.9029076248407364
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,20.15726845897734
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,3.962385666090995
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,20.016004416160285
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,3.964997624978423
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,20.11466349987313
pizza,csc,0.2,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,3.911197249777615
pizza,csc,0.2,disjointWith*,tensor,1,1.97775200009346
pizza,csc,0.2,disjointWith*,bfs,1,1.6206015003845096
pizza,csc,0.2,disjointWith*,tensor,2,1.964988541789353
pizza,csc,0.2,disjointWith*,bfs,2,1.624036124907434
pizza,csc,0.2,disjointWith*,tensor,3,1.9701729170046747
pizza,csc,0.2,disjointWith*,bfs,3,1.6255748751573265
pizza,csc,0.2,disjointWith*,tensor,4,1.9485821668058634
pizza,csc,0.2,disjointWith*,bfs,4,1.6252995831891894
pizza,csc,0.2,disjointWith*,tensor,5,1.9399748328141868
pizza,csc,0.2,disjointWith*,bfs,5,1.618051083292812
pizza,csc,0.2,disjointWith*,tensor,6,1.9414189578965306
pizza,csc,0.2,disjointWith*,bfs,6,1.724732790607959
pizza,csc,0.2,disjointWith*,tensor,7,1.887432666029781
pizza,csc,0.2,disjointWith*,bfs,7,1.7200867920182645
pizza,csc,0.2,disjointWith*,tensor,8,1.8850525002926588
pizza,csc,0.2,disjointWith*,bfs,8,1.726251750253141
